"Site","SiteName","VEGID","Type","LAT","LONG","ALTITUDE","Aspect","Slope","Description","Understory","Moss","H2O","Edge","habitat","edgedist","edgetype","pforest.","sforest.","natdist.","pasture.","coffee.","note","Area_Basal","Group_cover","Subcanopy","Sitio","HabitatSitio","Fecha","Hora","Cielo","Viento","Rio","Sequence","Especies","Abundancia","Replica"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/17/2016","11:25",0,1,0,"B/G/M","EMPFLT*",1,"2"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/17/2016","11:25",0,1,0,"B/G/M","QUIMEX",1,"2"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/17/2016","11:25",0,1,0,"B/G/M","DIVDIV",1,"2"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/17/2016","11:25",0,1,0,"B/G/M","MNIVAR",1,"2"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/17/2016","11:25",0,1,0,"B/G/M","ICTGAL",2,"2"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/17/2016","11:25",0,1,0,"B/G/M","PITSUL",1,"2"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/17/2016","11:25",0,1,0,"B/G/M","AMACYC*",1,"2"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/17/2016","11:25",0,1,0,"B/G/M","PIRRUB",1,"2"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/17/2016","11:25",0,1,0,"B/G/M","SETPEN",3,"2"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/17/2016","11:25",0,1,0,"B/G/M","SETVIR",1,"2"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/17/2016","11:25",0,1,0,"B/G/M","VIRFLF*",2,"2"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/17/2016","11:25",0,1,0,"B/G/M","EUPHIR",1,"2"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/17/2016","11:25",0,1,0,"B/G/M","OREPER",1,"2"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/31/2016","12:00",0,2,0,"G/B/M","SETPEN",1,"3"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/31/2016","12:00",0,2,0,"G/B/M","PITSUL",1,"3"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/31/2016","12:00",0,2,0,"G/B/M","AMACYC*",1,"3"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/31/2016","12:00",0,2,0,"G/B/M","DIVDIV",2,"3"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/31/2016","12:00",0,2,0,"G/B/M","MELAUR",2,"3"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/31/2016","12:00",0,2,0,"G/B/M","TURGRA",3,"3"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/31/2016","12:00",0,2,0,"G/B/M","SETRUT",1,"3"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/31/2016","12:00",0,2,0,"G/B/M","SETMAG",1,"3"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/31/2016","12:00",0,2,0,"G/B/M","SETVIR",1,"3"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/31/2016","12:00",0,2,0,"G/B/M","CORATR",2,"3"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/31/2016","12:00",0,2,0,"G/B/M","LEPSOU",2,"3"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/31/2016","12:00",0,2,0,"G/B/M","GLABRA",1,"3"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/31/2016","12:00",0,2,0,"G/B/M","TOLSUL",1,"3"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/31/2016","12:00",0,2,0,"G/B/M","TITSEM",2,"3"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/31/2016","12:00",0,2,0,"G/B/M","EUPHIR",1,"3"
3,"Norma Café","3P","C","15.18725292","-87.47303490","825.00",280,"F","Flat coffee plot not well maintained.  Some coffee within 50m is maintained but not at point and to area north.  Surrfounded by fields, forest adjacent to NE. Aprox age 15 years","I","FALSO","VERDADERO","VERDADERO","AF",90,"PASTURE",0,0,0,6,94,"",7.8,19,1,"3","3C","03/31/2016","12:00",0,2,0,"G/B/M","ICTGAL",1,"3"
4,"Norma Fragment","4P","F","15.18199738","-87.47422789","868.00",-1,"S","Oak fragment with point along ridge - sparse round leaved oak, sparse roble, very few pine, fragment possibly connects w/ forest along road to la montana, fewer leaves on oaks","G","VERDADERO","FALSO","VERDADERO","SF",80,"PASTURE",0,96,0,4,0,"",NA,17,3,"4","4F","03/17/2016","14:18",0,2,0,"G/B/M","MELFOR",1,"1"
4,"Norma Fragment","4P","F","15.18199738","-87.47422789","868.00",-1,"S","Oak fragment with point along ridge - sparse round leaved oak, sparse roble, very few pine, fragment possibly connects w/ forest along road to la montana, fewer leaves on oaks","G","VERDADERO","FALSO","VERDADERO","SF",80,"PASTURE",0,96,0,4,0,"",NA,17,3,"4","4F","03/17/2016","14:18",0,2,0,"G/B/M","PSIMOR",1,"1"
4,"Norma Fragment","4P","F","15.18199738","-87.47422789","868.00",-1,"S","Oak fragment with point along ridge - sparse round leaved oak, sparse roble, very few pine, fragment possibly connects w/ forest along road to la montana, fewer leaves on oaks","G","VERDADERO","FALSO","VERDADERO","SF",80,"PASTURE",0,96,0,4,0,"",NA,17,3,"4","4F","03/17/2016","14:18",0,2,0,"G/B/M","DIVDIV",1,"1"
4,"Norma Fragment","4P","F","15.18199738","-87.47422789","868.00",-1,"S","Oak fragment with point along ridge - sparse round leaved oak, sparse roble, very few pine, fragment possibly connects w/ forest along road to la montana, fewer leaves on oaks","G","VERDADERO","FALSO","VERDADERO","SF",80,"PASTURE",0,96,0,4,0,"",NA,17,3,"4","4F","03/17/2016","14:18",0,2,0,"G/B/M","MYICRI",1,"1"
4,"Norma Fragment","4P","F","15.18199738","-87.47422789","868.00",-1,"S","Oak fragment with point along ridge - sparse round leaved oak, sparse roble, very few pine, fragment possibly connects w/ forest along road to la montana, fewer leaves on oaks","G","VERDADERO","FALSO","VERDADERO","SF",80,"PASTURE",0,96,0,4,0,"",NA,17,3,"4","4F","03/31/2016","10:50",0,3,0,"B/G/M","ZENASI",3,"1"
4,"Norma Fragment","4P","F","15.18199738","-87.47422789","868.00",-1,"S","Oak fragment with point along ridge - sparse round leaved oak, sparse roble, very few pine, fragment possibly connects w/ forest along road to la montana, fewer leaves on oaks","G","VERDADERO","FALSO","VERDADERO","SF",80,"PASTURE",0,96,0,4,0,"",NA,17,3,"4","4F","03/31/2016","10:50",0,3,0,"B/G/M","PSIMOR",1,"1"
4,"Norma Fragment","4P","F","15.18199738","-87.47422789","868.00",-1,"S","Oak fragment with point along ridge - sparse round leaved oak, sparse roble, very few pine, fragment possibly connects w/ forest along road to la montana, fewer leaves on oaks","G","VERDADERO","FALSO","VERDADERO","SF",80,"PASTURE",0,96,0,4,0,"",NA,17,3,"4","4F","03/31/2016","10:50",0,3,0,"B/G/M","AMARUT",1,"1"
4,"Norma Fragment","4P","F","15.18199738","-87.47422789","868.00",-1,"S","Oak fragment with point along ridge - sparse round leaved oak, sparse roble, very few pine, fragment possibly connects w/ forest along road to la montana, fewer leaves on oaks","G","VERDADERO","FALSO","VERDADERO","SF",80,"PASTURE",0,96,0,4,0,"",NA,17,3,"4","4F","03/31/2016","10:50",0,3,0,"B/G/M","SETPIM*",1,"1"
4,"Norma Fragment","4P","F","15.18199738","-87.47422789","868.00",-1,"S","Oak fragment with point along ridge - sparse round leaved oak, sparse roble, very few pine, fragment possibly connects w/ forest along road to la montana, fewer leaves on oaks","G","VERDADERO","FALSO","VERDADERO","SF",80,"PASTURE",0,96,0,4,0,"",NA,17,3,"4","4F","03/31/2016","10:50",0,3,0,"B/G/M","CAEAUR*",1,"1"
4,"Norma Fragment","4P","F","15.18199738","-87.47422789","868.00",-1,"S","Oak fragment with point along ridge - sparse round leaved oak, sparse roble, very few pine, fragment possibly connects w/ forest along road to la montana, fewer leaves on oaks","G","VERDADERO","FALSO","VERDADERO","SF",80,"PASTURE",0,96,0,4,0,"",NA,17,3,"4","4F","03/17/2016","14:18",0,2,0,"G/B/M","MELFOR",1,"2"
4,"Norma Fragment","4P","F","15.18199738","-87.47422789","868.00",-1,"S","Oak fragment with point along ridge - sparse round leaved oak, sparse roble, very few pine, fragment possibly connects w/ forest along road to la montana, fewer leaves on oaks","G","VERDADERO","FALSO","VERDADERO","SF",80,"PASTURE",0,96,0,4,0,"",NA,17,3,"4","4F","03/17/2016","14:18",0,2,0,"G/B/M","PSIMOR",1,"2"
4,"Norma Fragment","4P","F","15.18199738","-87.47422789","868.00",-1,"S","Oak fragment with point along ridge - sparse round leaved oak, sparse roble, very few pine, fragment possibly connects w/ forest along road to la montana, fewer leaves on oaks","G","VERDADERO","FALSO","VERDADERO","SF",80,"PASTURE",0,96,0,4,0,"",NA,17,3,"4","4F","03/17/2016","14:18",0,2,0,"G/B/M","DIVDIV",1,"2"
4,"Norma Fragment","4P","F","15.18199738","-87.47422789","868.00",-1,"S","Oak fragment with point along ridge - sparse round leaved oak, sparse roble, very few pine, fragment possibly connects w/ forest along road to la montana, fewer leaves on oaks","G","VERDADERO","FALSO","VERDADERO","SF",80,"PASTURE",0,96,0,4,0,"",NA,17,3,"4","4F","03/17/2016","14:18",0,2,0,"G/B/M","MYICRI",1,"2"
4,"Norma Fragment","4P","F","15.18199738","-87.47422789","868.00",-1,"S","Oak fragment with point along ridge - sparse round leaved oak, sparse roble, very few pine, fragment possibly connects w/ forest along road to la montana, fewer leaves on oaks","G","VERDADERO","FALSO","VERDADERO","SF",80,"PASTURE",0,96,0,4,0,"",NA,17,3,"4","4F","03/31/2016","10:50",0,3,0,"B/G/M","ZENASI",3,"3"
4,"Norma Fragment","4P","F","15.18199738","-87.47422789","868.00",-1,"S","Oak fragment with point along ridge - sparse round leaved oak, sparse roble, very few pine, fragment possibly connects w/ forest along road to la montana, fewer leaves on oaks","G","VERDADERO","FALSO","VERDADERO","SF",80,"PASTURE",0,96,0,4,0,"",NA,17,3,"4","4F","03/31/2016","10:50",0,3,0,"B/G/M","PSIMOR",1,"3"
4,"Norma Fragment","4P","F","15.18199738","-87.47422789","868.00",-1,"S","Oak fragment with point along ridge - sparse round leaved oak, sparse roble, very few pine, fragment possibly connects w/ forest along road to la montana, fewer leaves on oaks","G","VERDADERO","FALSO","VERDADERO","SF",80,"PASTURE",0,96,0,4,0,"",NA,17,3,"4","4F","03/31/2016","10:50",0,3,0,"B/G/M","AMARUT",1,"3"
4,"Norma Fragment","4P","F","15.18199738","-87.47422789","868.00",-1,"S","Oak fragment with point along ridge - sparse round leaved oak, sparse roble, very few pine, fragment possibly connects w/ forest along road to la montana, fewer leaves on oaks","G","VERDADERO","FALSO","VERDADERO","SF",80,"PASTURE",0,96,0,4,0,"",NA,17,3,"4","4F","03/31/2016","10:50",0,3,0,"B/G/M","SETPIM*",1,"3"
4,"Norma Fragment","4P","F","15.18199738","-87.47422789","868.00",-1,"S","Oak fragment with point along ridge - sparse round leaved oak, sparse roble, very few pine, fragment possibly connects w/ forest along road to la montana, fewer leaves on oaks","G","VERDADERO","FALSO","VERDADERO","SF",80,"PASTURE",0,96,0,4,0,"",NA,17,3,"4","4F","03/31/2016","10:50",0,3,0,"B/G/M","CAEAUR*",1,"3"
5,"Elias Café","5p","C","15.17410180","-87.47996774","910.00",220,"M","Age:10, Riparian coffee plot, all coffee planted near a stream or ravine, Coffee extends to forest fragment","L","FALSO","VERDADERO","VERDADERO","AF",10,"SFOREST",0,30,0,0,70,"",9.8,0,20,"5","5C","02/23/2016","09:12",0,2,0,"B/G/M","VERCRY",1,"1"
